mondo_id,disease_name,obsolete_hpo_id,obsolete_hpo_label,replaced_by_hpo_id,replaced_by_hpo_label,consider_hpo_ids,raw_weight,weight,recommendation,rag_strategy,rerank_scoring_strategy,source_name,source_url,notes
MONDO:0034024,obsolete kyphoscoliotic Ehlers-Danlos syndrome,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.17,0.01112201504743212,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0014911,"growth retardation, intellectual developmental disorder, hypotonia, and hepatopathy",HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.17,0.005774607405084791,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0012960,"intellectual disability, autosomal dominant 5",HP:0002370,obsolete Poor coordination,HP:0002311,Incoordination,,0.545,0.0272064,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0012960,"intellectual disability, autosomal dominant 5",HP:0000735,obsolete Impaired social interactions,HP:0012760,Reduced social responsiveness,,0.17,0.008486400000000002,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0060490,"neurodevelopmental disorder with microcephaly, hypotonia, and variable brain anomalies",HP:0009062,obsolete Infantile axial hypotonia,HP:0008936,Axial hypotonia,,0.895,0.03917485588338322,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0100040,FOXG1 disorder,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.02295503432499786,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0100040,FOXG1 disorder,HP:0000735,obsolete Impaired social interactions,HP:0012760,Reduced social responsiveness,,0.17,0.00436017411759736,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0023188,Freiberg disease,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.05982436882546653,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0032726,combined oxidative phosphorylation deficiency 39,HP:0009062,obsolete Infantile axial hypotonia,HP:0008936,Axial hypotonia,,0.545,0.03301029678982435,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0035452,mueller-weiss syndrome,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.06079196876742889,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0060578,"neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures",HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.01724473652184496,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0060578,"neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures",HP:0009062,obsolete Infantile axial hypotonia,HP:0008936,Axial hypotonia,,0.545,0.01724473652184496,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0035592,congenital infiltrating lipomatosis of the face,HP:0040263,obsolete Jaw ankylosis,HP:0012478,Temporomandibular joint ankylosis,,0.17,0.02186495176848875,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009107,diastrophic dysplasia,HP:0009773,obsolete Symphalangism affecting the phalanges of the hand,HP:0009700,Finger symphalangism,,0.895,0.02498604131769961,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009107,diastrophic dysplasia,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.01521496370742602,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009107,diastrophic dysplasia,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.004745951982132887,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0011035,neurofibromatosis-Noonan syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.05866928875778434,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009746,hereditary sensory and autonomic neuropathy type 4,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.02553291168892012,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009749,giant axonal neuropathy 1,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.895,0.05477356181150551,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018982,Niemann-Pick disease type C,HP:0030050,obsolete Narcolepsy,HP:0002524,Cataplexy,,0.17,0.006567510141008307,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018997,Noonan syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.02108611143833196,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0018997,Noonan syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.895,0.02108611143833196,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010691,Norrie disease,HP:0006887,"obsolete Intellectual disability, progressive",HP:0001249,Intellectual disability,,0.545,0.02005519779208832,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019003,multiple endocrine neoplasia type 2,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.025,0.001642036124794746,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019015,omphalocele,HP:0005984,obsolete Elevated maternal serum alpha-fetoprotein,HP:0011432,Elevated maternal circulating alpha-fetoprotein concentration,,0.895,0.1916488222698073,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019019,osteogenesis imperfecta,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.01222004921539606,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007804,Pallister-Hall syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.01629297458893872,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019035,pancreatoblastoma,HP:0005984,obsolete Elevated maternal serum alpha-fetoprotein,HP:0011432,Elevated maternal circulating alpha-fetoprotein concentration,,0.545,0.1311672683513839,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010797,Pearson syndrome,HP:0008501,obsolete Median cleft lip and palate,HP:0009099,Median cleft palate,,0.025,0.001169317118802619,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009856,Peters plus syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.17,0.004240458967323522,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009856,Peters plus syndrome,HP:0007744,obsolete Iridoretinal coloboma,,,HP:0000612,0.17,0.004240458967323522,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007043,Pfeiffer syndrome,HP:0009773,obsolete Symphalangism affecting the phalanges of the hand,HP:0009700,Finger symphalangism,,0.545,0.06113292204150309,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019525,tetrasomy X,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.07208994708994709,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019525,tetrasomy X,HP:0100805,obsolete Precocious menopause,,,,0.17,0.02248677248677249,manual_review_keep_original_edge,index original HPO with manual review warning,strict match only; manual review needed before mapped scoring,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008322,pseudoachondroplasia,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.895,0.05201976169718106,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009925,autosomal recessive inherited pseudoxanthoma elasticum,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.009011758063637567,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0013171,purine nucleoside phosphorylase deficiency,HP:0045080,obsolete Decreased CD3+ T cell proportion,HP:0005403,Decreased total T cell count,,0.17,0.01819154628143392,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009940,pycnodysostosis,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.025,0.001069061364122301,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010655,X-linked intellectual disability with marfanoid habitus,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.0217428119076127,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010726,Rett syndrome,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.03089852250601306,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019188,Rubinstein-Taybi syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.895,0.02406560903468674,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007042,Saethre-Chotzen syndrome,HP:0008572,obsolete External ear malformation,HP:0000377,Abnormal pinna morphology,,0.545,0.02248349834983498,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0009717,Schwartz-Jampel syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.895,0.01749413604378421,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019342,Seckel syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.02782031648800409,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007370,"coracoclavicular joint, anomalous",HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.18,0.1146496815286624,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008394,Silver-Russell syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.01968930635838151,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0010035,Smith-Lemli-Opitz syndrome,HP:0000368,"obsolete Low-set, posteriorly rotated ears",HP:0000358,Posteriorly rotated ears,,0.545,0.0120668659360124,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007605,fibrinolytic defect,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.2445610543335613,0.1126218108128047,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019349,Sotos syndrome,HP:0001388,obsolete Joint laxity,HP:0001382,Joint hypermobility,,0.545,0.02325581395348838,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019349,Sotos syndrome,HP:0002370,obsolete Poor coordination,HP:0002311,Incoordination,,0.17,0.007254107104757841,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019349,Sotos syndrome,HP:0008498,obsolete No permanent dentition,HP:0006349,Agenesis of permanent teeth,,0.025,0.001066780456582035,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007767,hyperparathyroidism 1,HP:0008250,obsolete Infantile hypercalcemia,HP:0003072,Hypercalcemia,,0.895,0.2143567697049706,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019354,Stickler syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.545,0.01369002763124843,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019079,proximal spinal muscular atrophy,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.545,0.03038751045441874,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008207,chondromalacia patellae,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.3502669491623979,0.159330071860254,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0007142,Townes-Brocks syndrome,HP:0008572,obsolete External ear malformation,HP:0000377,Abnormal pinna morphology,,0.895,0.04094236047575481,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008459,spinocerebellar atrophy with pupillary paralysis,HP:0002355,obsolete Difficulty walking,HP:0001288,Gait disturbance,,0.5,0.1577287066246057,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0019443,dextro-looped transposition of the great arteries,HP:0031349,obsolete Levotransposition of the great arteries,HP:0011540,Levotransposition of the great arteries,,0.545,0.03016883476335456,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0002457,Treacher-Collins syndrome,HP:0002357,obsolete Dysphasia,HP:0002381,Aphasia,,0.17,0.00616947922337144,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008564,DiGeorge syndrome,HP:0005435,obsolete Impaired T cell function,HP:0011840,Abnormal T cell physiology,,0.545,0.009699132677866422,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
MONDO:0008564,DiGeorge syndrome,HP:0005692,obsolete Joint hyperflexibility,HP:0001382,Joint hypermobility,,0.17,0.003025417532545489,use_replacement_for_rag_keep_original_edge,index both original obsolete HPO and mapped replacement/consider HPO; never delete original v59 edge,report strict_hpo_match_score and mapped_hpo_match_score separately,HPO OBO latest,https://github.com/obophenotype/human-phenotype-ontology/releases/latest/download/hp.obo,derived from v2 obsolete HPO audit; original v59 HPO retained
